question_id,answer_filename,answer_text,answer_correct,source,label
00041_86635,M1_2_05_00041_86635_A.png,$ \\triangle EAB $ 와 $ \\triangle EDC $ 에서 $ \\angle ABE=90^{\\circ}-60^{\\circ}=30^{\\circ}=\\angle DCE   \\triangle EBC $ 가 정삼각형이므로 $ \\overline{BE}=\\overline{CE}   \\square ABCD $ 가 정사각형이므로 $ \\overline{AB}=\\overline{DC} $  $ \\therefore \\triangle EAB=\\triangle EDC $ ($SAS$ 합동),"$ \\triangle EDC, \\ SAS $ 합동",111.수학 과목 문제생성 데이터,validation
00041_86643,M1_2_05_00041_86643_A.png,(1) $ \\triangle ABC=\\triangle QPR $ (ASA 합동) (2) $ \\triangle DEF=\\triangle MON(SSS $ 합동) (3) $ \\triangle GHI=\\triangle LKJ(SAS $ 합동),"(1) $ \\triangle QPR, ASA $ (2) $ \\triangle MON, SSS $ (3) $ \\triangle LKJ ,SAS$",111.수학 과목 문제생성 데이터,validation
00041_86646,M1_2_05_00041_86646_A.png,"(1) $ \\overline{\\mathrm{BE}}=\\overline{\\mathrm{CF}}, \\overline{\\mathrm{AB}}=\\overline{\\mathrm{BC}}, \\angle \\mathrm{ABE}=\\angle \\mathrm{BCF}=90^{\\circ} $ 이므로 $ \\triangle \\mathrm{ABE}=\\triangle \\mathrm{BCF} $ ($SAS$ 합동) (2) $ \\triangle \\mathrm{ABE} $ 와 $ \\triangle \\mathrm{BCF} $ 가 직각삼각형이므로 $ \\angle \\mathrm{BAE}=\\angle \\mathrm{CBF}=\\angle a $ $\\angle \\mathrm{AEB}=\\angle \\mathrm{BFC}=\\angle b $ 라고 하면 $\\angle a+\\angle b=90^{\\circ}$ $ \\begin{array}{l} \\therefore \\angle \\mathrm{GAD}+\\angle \\mathrm{GFD} \\\\ =(\\angle \\mathrm{BAD}-\\angle a)+(\\angle \\mathrm{CFD}-\\angle b) \\\\ =(\\angle \\mathrm{BAD}+\\angle \\mathrm{CFD})-(\\angle a+\\angle b) \\\\ =90^{\\circ}+180-90^{\\circ}=180^{\\circ} \\end{array} $",(1) $ \\triangle \\mathrm{BCF} $ ($SAS$ 합동) (2) $ 180^{\\circ}   $,111.수학 과목 문제생성 데이터,validation
00041_86851,M1_2_05_00041_86851_A.png,"변 $ CD $ 의 연장선 위에 $ \\overline{BP}=\\overline{DR} $ 가 되도록 점 $ R $ 를 잡으면  $ \\triangle ABP $ 와 $ \\triangle ADR $ 에서 $ \\overline{AB}=\\overline{AD}, \\angle ABP=\\angle ADR=90^{\\circ}, \\overline{BP}=\\overline{DR} $ 이므로  $ \\triangle ABP \\equiv \\triangle ADR $ ( $ SAS $ 합동)  $ \\therefore \\overline{AP}=\\overline{AR} $  $ \\angle RAQ=\\angle RAD+\\angle DAQ=\\angle PAB+\\angle DAQ=90^{\\circ}-\\angle PAQ=45^{\\circ}=\\angle PAQ $  또, $ \\triangle APQ $ 와 $ \\triangle ARQ $ 에서 $ \\overline{AP}=\\overline{AR}, \\overline{AQ} $ 는 공통, $ \\angle PAQ=\\angle RAQ $ 이므로  $ \\triangle APQ \\equiv \\triangle ARQ $ (SAS 합동)  $ \\therefore \\angle x=\\angle AQP=180^{\\circ}-\\left(45^{\\circ}+70^{\\circ}\\right)=65^{\\circ} $",$65^{\\degree}$,111.수학 과목 문제생성 데이터,validation
00041_87512,M1_2_05_00041_87512_A.png,"주어진 전개도를 접으면 다음 그림과 같으므로  $ \\overline{\\mathrm{EF}}, \\overline{\\mathrm{AN}}, \\overline{\\mathrm{BE}}, \\overline{\\mathrm{AB}} $ 는 $ \\overline{\\mathrm{CK}} $ 와 꼬인 위치에 있고 $ \\overline{\\mathrm{FK}} $ 는 $ \\overline{\\mathrm{CK}} $ 와는 한 점에서 만난다.",④,111.수학 과목 문제생성 데이터,validation
00041_87519,M1_2_05_00041_87519_A.png,"위의 그림과 같이 $ \\triangle ADB $ 와 $ \\triangle CEA $ 에서 \\[ \\begin{array}{l} \\angle DAB+\\angle DBA=\\angle EAC+\\angle ACE=90^{\\circ} \\\\ \\text { 그런데 } \\angle DAB+\\angle EAC+\\angle BAC=180^{\\circ} \\text { 이므로 } \\\\ \\angle DAB+\\angle EAC=90^{\\circ} \\text { 가 되어 } \\\\ \\angle DAB=\\angle ECA, \\angle DBA=\\angle EAC \\\\ \\text { 또, } \\overline{AB}=\\overline{AC} \\text { 이므로 } \\\\ \\triangle ADB \\equiv \\triangle CEA(ASA \\text { 합동 }) \\\\ \\frac{DE}{DE}=\\overline{DA}+\\overline{AE}=16(\\mathrm{~cm}) \\\\ (\\square EDBC \\text { 의 넓이 })=(10+6) \\times 16 \\times \\frac{1}{2}=128\\left(\\mathrm{~cm}^{2}\\right) \\\\ (\\triangle ADB \\text { 의 넓이 })+(\\triangle CEA \\text { 의 넓이 }) \\\\ =2(\\triangle ADB \\text { 의 넓이 }) \\\\ =2\\left(\\frac{1}{2} \\times 10 \\times 6\\right)=60\\left(\\mathrm{~cm}^{2}\\right) \\end{array} \\] 그런데 ( $ \\triangle ABC $ 의 넓이)=(ロ $ EDBC $ 의 넓이) $ -\\{(\\triangle ADB $ 의 넓이) $ +(\\triangle CEA $ 의 넓이 $ \\} $ 이므로 $ (\\triangle ABC $ 의 넓이 $ )=128-60=68\\left(\\mathrm{~cm}^{2}\\right) $",$68  \\mathrm{cm}^{2}   $,111.수학 과목 문제생성 데이터,validation
00041_95962,M1_2_05_00041_95962_A.png,"$\\overline{PQ}=xcm$라고 하면 $ \\overline{AC}=2 \\overline{PQ}=2 x \\mathrm{~cm}   \\overline{AR}=\\overline{AC}+\\overline{CR}=2 x+4(\\mathrm{~cm})   \\overline{PQ}=\\frac{3}{8} \\overline{AR} $이므로 $ x=\\frac{3}{8}(2 x+4), 8 x=6 x+12   2 x=12  \\therefore x=6   \\therefore \\overline{PQ}=6 \\mathrm{~cm} $",$6cm$,111.수학 과목 문제생성 데이터,validation
00041_95979,M1_2_05_00041_95979_A.png,"(2) 선분 AB의 수직이등분선을 작도할 때는 두 점 A, B를 중심으로 각각 반지름의 길이가$ \\overline{AB} $ 의 길이의 $ \\frac{1}{2} $ 보다 큰 원을 그려야 한다.",(1) 수직이등분선 (2) $ \\frac{1}{2} $,111.수학 과목 문제생성 데이터,validation
00041_95989,M1_2_05_00041_95989_A.png,"(1) 작도하는 순서는 ㉢, ㉡, ㉠이다.  (2) $ \\overline{OA}=\\overline{OB}, \\angle AOP=\\angle BOP, \\overline{PA}=\\overline{PB} $",(1) ㉢$ \\rightarrow $㉡$ \\rightarrow $ ㉠ (2) ① OB ② BOP ③ PB,111.수학 과목 문제생성 데이터,validation
00041_96046,M1_2_05_00041_96046_A.png,"$ \\triangle AOP $ 와 $ \\triangle BOP $ 에서 $ \\overline{OA}=\\overline{OB}, \\overline{AP}=\\overline{BP}, \\overline{OP} $ 는 공통이므로 $ \\triangle AOP\\equiv\\triangle BOP $ (SSS 합동) [다른풀이] $ \\triangle AOP $ 와 $ \\triangle BOP $ 에서 $ \\overline{OA}=\\overline{OB}, \\overline{OP} $ 는 공통, $ \\angle AOP=\\angle BOP $ 이므로 $ \\triangle AOP\\equiv\\triangle BOP $ (SAS 합동)","$ \\triangle AOP\\equiv \\triangle BOP, SSS $ 합동(또는 SAS 합동)",111.수학 과목 문제생성 데이터,validation
00041_96062,M1_2_05_00041_96062_A.png,"$ \\triangle PHB $와 $ \\triangle PHB^{\\prime} $에서   $ \\overline{PH} $는 공통, $ \\overline{HB}=\\overline{HB^{\\prime}}, \\angle PHB=\\angle PHB^{\\prime}=90^{\\circ} $이므로 $ \\triangle PHB \\equiv \\triangle PHB^{\\prime} (SAS$ 합동)  따라서 $ \\overline{PB}=\\overline{PB^{\\prime}} $이므로  $ \\overline{PA}+\\overline{PB}=\\overline{PA^{\\prime}}+\\overline{PB^{\\prime}}=\\overline{AB^{\\prime}} $","$ \\overline{HB^{\\prime}}, \\angle PHB^{\\prime}, SAS, \\overline{PB^{\\prime}}, \\overline{PB^{\\prime}} $",111.수학 과목 문제생성 데이터,validation
00041_96071,M1_2_05_00041_96071_A.png,"면의 개수는 직육면체의 면의 개수가 $6$개이고, 뚫린 부분의 면의 개수가 $4$개이므로 $ a=6+4=10 $ 교점의 개수는 직육면체의 교점의 개수가 $8$개이고, 뚫린 부분의 교점의 개수가 $8$개이므로$ b=8+8=16 $ 교선의 개수는 직육면체의 교선의 개수가 $12$개이고, 뚫린 부분의 교선의 개수가 $12$개이므로 $ c=12+12=24 $ $ \\therefore a+b+c=10+16+24=50 $",$50$,111.수학 과목 문제생성 데이터,validation
00041_96072,M1_2_05_00041_96072_A.png,① 두 면이 만나서 생기는 것은 교선이다. ② 두 선이 만나면 점이 생긴다. ③ 선과 선 또는 선과 면이 만나면 교점이 생긴다.,"④, ⑤",111.수학 과목 문제생성 데이터,validation
00041_96073,M1_2_05_00041_96073_A.png,"직선과 선분은 $3$개씩이고, 반직선은 직선의 $2$배인 $6$개가 있다.","(1) 직선 $AB$, 직선 $BC$, 직선 $AC$  (2) 반직선 $AB$, 반직선 $BA$, 반직선 $BC$, 반직선 $CB$, 반직선 $AC$, 반직선 $CA$  (3) 선분 $AB$, 선분 $BC$, 선분 $CA$",111.수학 과목 문제생성 데이터,validation
00041_96078,M1_2_05_00041_96078_A.png,"두 점을 지나는 직선은 $ \\overleftrightarrow{AB}, \\overleftrightarrow{AC}, \\overleftrightarrow{AD}, \\overleftrightarrow{AE}, \\overleftrightarrow{AF}, \\overleftrightarrow{BC}, \\overleftrightarrow{BD}, \\overleftrightarrow{BE}, \\overleftrightarrow{BF}, \\overleftrightarrow{CD}, \\overleftrightarrow{CF}, \\overleftrightarrow{DF}, \\overleftrightarrow{EF} $ 의 13개이므로 $ a=13 $ 반직선은 \\[ \\overrightarrow{AB}, \\overrightarrow{BA}, \\overrightarrow{AC}, \\overrightarrow{CA}, \\overrightarrow{AD}, \\overrightarrow{DA}, \\overrightarrow{AE}, \\overrightarrow{EA}, \\overrightarrow{AF}, \\overrightarrow{FA}, \\overrightarrow{BC}, \\overrightarrow{CB}, \\overrightarrow{BD}, \\overrightarrow{DB} \\] $ \\overrightarrow{BE}, \\overrightarrow{EB}, \\overrightarrow{BF}, \\overrightarrow{FB}, \\overrightarrow{CD}, \\overrightarrow{DC}, \\overrightarrow{CF}, \\overrightarrow{FC}, \\overrightarrow{DE}, \\overrightarrow{ED}, \\overrightarrow{DF}, \\overrightarrow{FD}, \\overrightarrow{EF}, \\overrightarrow{FE} $ 의 28 개이므로 $ b=28 $ \\[ \\therefore a+b=13+28=41 \\]",③,111.수학 과목 문제생성 데이터,validation
00041_96082,M1_2_05_00041_96082_A.png,$ \\overline{MP}=\\overline{PS}=2 \\mathrm{~cm} $ $ \\overline{MS}=\\overline{SB}=\\overline{AK}=\\overline{KM}=2 \\overline{MP}=2 \\times 2=4(\\mathrm{~cm}) $ $ \\overline{AM}=\\overline{MB}=2 \\overline{AK}=2 \\times 4=8(\\mathrm{~cm}) $ 따라서 $ \\overline{AP}=\\overline{AM}+\\overline{MP}=8+2=10(\\mathrm{~cm}) $ 이다.,$ 10 \\mathrm{~cm} $,111.수학 과목 문제생성 데이터,validation
00041_96085,M1_2_05_00041_96085_A.png,"\\angle a=\\angle BAC=\\angle CAB, \\angle b=\\angle ABC=\\angle CBA, \\angle c=\\angle ACB=\\angle BCA $  $ \\angle a $ 는 $ \\angle BAC $ 또는 $ \\angle CAB $ 와 같이 나타낸다. $ \\angle b $ 는 $ \\angle ABC $ 또는 $ \\angle CBA $ 와 같이 나타낸다. $ \\angle c $ 는 $ \\angle ACB $ 또는 $ \\angle BCA $ 와 같이 나타낸다.",$,111.수학 과목 문제생성 데이터,validation
00041_96100,M1_2_05_00041_96100_A.png,맞꼭지각의 크기는 서로 같으므로 \\[ \\begin{array}{l} 2 \\angle x+80^{\\circ}=4 \\angle x+30^{\\circ} \\\\ 2 \\angle x=50^{\\circ}  \\therefore \\angle x=25^{\\circ} \\end{array} \\],$ 25^{\\circ}   $,111.수학 과목 문제생성 데이터,validation
00041_96105,M1_2_05_00041_96105_A.png,맞꼭지각의 크기는 서로 같고 평각의 크기는 $ 180^{\\circ} $ 이므로 $ 8 \\angle x+2 \\angle x+10^{\\circ}+4 \\angle x+10^{\\circ}+3 \\angle x-10^{\\circ}=180^{\\circ} $ $ 17 \\angle x=170^{\\circ}  \\therefore \\angle x=10^{\\circ} $,10°,111.수학 과목 문제생성 데이터,validation
00041_96109,M1_2_05_00041_96109_A.png,점 $ P $ 에서 직선 $ l $ 에 내린 수선의 발 $ \\mathrm{c} $ 까지의 거리는 $ \\overline{PC} $ 이다.,③,111.수학 과목 문제생성 데이터,validation
00041_96122,M1_2_05_00041_96122_A.png,"위쪽 그림과 같이 꺾인 부분에 두 직선 $l, m$ 에 평행한 직선을 각각 그으면 엇각의 크기는 서로 같으므로 $\\angle =20^{\\circ}+30^{\\circ}=50^{\\circ}$",$50°$,111.수학 과목 문제생성 데이터,validation
00041_96136,M1_2_05_00041_96136_A.png,⑤ $ \\angle e $ 의 엇각은 $ \\angle c $ 가 아니라 크기가 $ 95^{\\circ} $ 인 각이다.,⑤,111.수학 과목 문제생성 데이터,validation
00041_96140,M1_2_05_00041_96140_A.png,"\\[ \\begin{array}{l} \\angle BAD=\\angle a, \\angle BCE=\\angle b \\text { 라고 하면 } \\\\ \\angle BAC=2 \\angle BAD=2 \\angle a, \\\\ \\angle BCA=2 \\angle BCE=2 \\angle b \\\\ (\\angle BAD+\\angle BAC)+(\\angle BCE+\\angle BCA)=180^{\\circ} \\text { 이므로 } \\\\ 3 \\angle a+3 \\angle b=180^{\\circ}  \\therefore \\angle a+\\angle b=60^{\\circ} \\\\ \\text { 따라서 삼각형 } ABC \\text { 에서 } \\\\ \\angle ABC=180^{\\circ}-2(\\angle a+\\angle b)=180^{\\circ}-2 \\times 60^{\\circ}=60^{\\circ} \\end{array} \\]",$ 60^{\\circ} $,111.수학 과목 문제생성 데이터,validation
00041_96149,M1_2_05_00041_96149_A.png,④ 직선 $m$은 점 $D$를 지나지 않는다.,④,111.수학 과목 문제생성 데이터,validation
00041_96166,M1_2_05_00041_96166_A.png,"직선 $ AF $ 와 한 점에서 만나는 직선은 $ \\overleftrightarrow{AB}, \\overleftrightarrow{BC}, \\overleftrightarrow{DE}, \\overleftrightarrow{EF} $ 의 $4$ 개이고,직선 $ BC $ 와 한 점에서 만나는 직선은 $ \\overleftrightarrow{AF}, \\overleftrightarrow{AB}, \\overleftrightarrow{CD}, \\overleftrightarrow{DE} $의 $4$ 개이므로 구하는 개수의 합은 $ 4+4=8 $ (개 )이다.",$8$개,111.수학 과목 문제생성 데이터,validation
00041_96171,M1_2_05_00041_96171_A.png,"(1) 면 $ABHG$ 에 포함된 모서리는 모서리 $AB$, 모서리 $BH$, 모서리 $HG$, 모서리 $GA$ 이다. (2) 면 $ABCDEF$ 와 만나는 모서리는 모서리 $AG$, 모서리 $BH$, 모서리 CI, 모서리 DJ, 모서리 EK, 모서리 FL이다. (3) 면 $ABCDEF$ 와 평행한 모서리는 모서리 $GH$, 모서리 $HI$, 모서리 IJ, 모서리 JK, 모서리 KL, 모서리 LG이다. (4) 모서리 DJ와 평행한 면은 면 BHGA, 면 BHIC, 면 FLKE, 면 AGLFO이다.","(1) 모서리 AB, BH, HG, GA (2) 모서리 $AG, BH, \\mathrm{Cl}, DJ, EK, FL$ (3) 모서리 $GH, HI, IJ, JK, KL, LG$ (4) 면 BHGA, BHIC, FLKE, AGLF",111.수학 과목 문제생성 데이터,validation
00041_96186,M1_2_05_00041_96186_A.png,"(1) 면 $AEHD$ 와 만나는 면은 면 $ABCD$, 면 $ABFE$, 면 $EFGH$, 면 $CGHD$, 면 $DHJ$ 이다. (2) 면 $ABFE$와 평행한 면은 면 $DCGH$이다. (3) 직육면체와 삼각기둥이 일치하는 면은 면 $DCGH$ 이다. (4) 면 $BFGC$와 수직인 면은 면 $ABCD$, 면 $ABFE$, 면 $EFGH$, 면 $CGHD$이다.","(1) 면 $ABCD$, 면 $ABFE$, 면 $EFGH$, 면 $CGHD$, 면 $DHJI$ (2) 면 $DCGH$ (3) 면 $DCGH$ (4) 면 $ABCD$, 면 $ABFE$, 면 $EFGH$, 면 $CGHD$",111.수학 과목 문제생성 데이터,validation
00041_96187,M1_2_05_00041_96187_A.png,"(2) 면 EDJK (3) 면 ABCDEF, 면 GHIJKL (1) 면 $ ABCDEF $ 와 만나는 면은 면 $ ABHG $, 면 $ BCIH $, 면 CDJI, 면 DEKJ, 면 EFLK, 면 FAGL이다. (2) 면 $ ABHG $ 와 평행한 면은 면 EDJK이다. (3) 면 CIJD와 수직인 면은 면 $ ABCDEF $, 면 GHIJKL이다.","(1) 면 $ ABHG $, 면 $ BCIH $, 면 CDJI, 면 DEKJ, 면 EFLK, 면 FAGL",111.수학 과목 문제생성 데이터,validation
00041_96199,M1_2_05_00041_96199_A.png,"두 점을 지나는 직선은 $ \\overleftrightarrow{AB}, \\overleftrightarrow{AC}, \\overleftrightarrow{AD}, \\overleftrightarrow{BC}, \\overleftrightarrow{BD}, \\overleftrightarrow{CD} $의 $6$개이다.",$6$개,111.수학 과목 문제생성 데이터,validation
00041_96202,M1_2_05_00041_96202_A.png,③ 시작점과 방향이 같아야 두 반직선은 서로 같은 것이다.,③,111.수학 과목 문제생성 데이터,validation
00041_96207,M1_2_05_00041_96207_A.png,$ \\overline{AO}=\\overline{OP}=\\overline{PB} $ 이므로 $ \\overline{AO}=\\overline{OP}=\\overline{PB}=\\frac{1}{3} \\times 18=6(\\mathrm{cm}) $  점 $ M $ 은 $ \\overline{AB} $ 의 중점이므로 $ \\overline{AM}=\\overline{MB}=\\frac{1}{2} \\times 18=9(\\mathrm{cm}) $  점 $ N $ 은 $ \\overline{MB} $ 의 중점이므로 $ \\overline{MN}=\\overline{NB}=\\frac{1}{2} \\times 9=\\frac{9}{2}(\\mathrm{cm}) $  $ \\therefore ~\\overline{NP}=\\overline{PB}-\\overline{NB}=6-\\frac{9}{2}=\\frac{3}{2}(\\mathrm{cm}) $,$ \\frac{3}{2}(=1.5) \\mathrm{cm} $,111.수학 과목 문제생성 데이터,validation
00041_96209,M1_2_05_00041_96209_A.png,$ \\overleftrightarrow{AB} $ 와 $ \\overrightarrow{BA} $ 의 공통 부분은 $ \\overrightarrow{BA} $ 이다.,③,111.수학 과목 문제생성 데이터,validation
00041_96213,M1_2_05_00041_96213_A.png,평각 : 크기가 $ 180^{\\circ} $ 인 각  직각 : 크기가 $ 90^{\\circ} $ 인 각 예각 : $ 0^{\\circ} $ 보다 크고 $ 90^{\\circ} $ 보다 작은 각둔각 : $ 90^{\\circ} $ 보다 크고 $ 180^{\\circ} $ 보다 작은 각,"(1) $25°,60°,45°$ (2) $90°$ (3) $150°,135°,120°$ (4) $180°$",111.수학 과목 문제생성 데이터,validation
00041_96222,M1_2_05_00041_96222_A.png,"점 $ B $ 와 $ \\overline{AC} $ 사이의 거리는 $ 2.4 \\mathrm{~cm} $ 이고, 점 $ A $ 와 $ \\overline{BC} $ 사이의 거리는 $ 3 \\mathrm{~cm} $ 이므로 $ y-x=3-2.4=0.6 $ 이다.",$0.6$,111.수학 과목 문제생성 데이터,validation
00041_96223,M1_2_05_00041_96223_A.png,④ 점 $B$와 변 $AD$ 사이의 거리는 $6cm$이다.,④,111.수학 과목 문제생성 데이터,validation
00041_96252,M1_2_05_00041_96252_A.png,"④  점 $ F $ 는 두 직선 $ l, m $ 위에 있지 않다.",④,111.수학 과목 문제생성 데이터,validation
00041_96354,M1_2_05_00041_96354_A.png,② 서로 다른 두 점을 지나는 직선은 오직 $1$개뿐이다.,②,111.수학 과목 문제생성 데이터,validation
00041_96405,M1_2_05_00041_96405_A.png,"맞꼭지각의 크기는 서로 같으므로 $ \\angle y=75^{\\circ} $ 또, $ \\angle x+75^{\\circ}+35^{\\circ}=180^{\\circ} $ 이므로 $ \\angle x=70^{\\circ} $",④,111.수학 과목 문제생성 데이터,validation
00041_96407,M1_2_05_00041_96407_A.png,"맞꼭지각의 크기는 서로 같고 평각의 크기는 $ 180^{\\circ} $ 이므로 $ 3 \\angle x-5^{\\circ}+7 \\angle x-15^{\\circ}+7 \\angle x+30^{\\circ}=180^{\\circ} $ $ 17 \\angle x=170^{\\circ} \\therefore \\angle x=10^{\\circ} $ 또, $ \\angle a=90^{\\circ}-\\left(3 \\angle x-5^{\\circ}\\right)=90^{\\circ}-25^{\\circ}=65^{\\circ} $ $ \\angle b=90^{\\circ}-\\left(7 \\angle x-15^{\\circ}\\right)=90^{\\circ}-55^{\\circ}=35^{\\circ} $",④,111.수학 과목 문제생성 데이터,validation
00041_96442,M1_2_05_00041_96442_A.png,다음 그림에서  $60^{\\circ}+\\angle x+75^{\\circ}=180^{\\circ}$ 이므로 $\\angle x=45^{\\circ}$,$ 45^{\\circ} $,111.수학 과목 문제생성 데이터,validation
00041_96443,M1_2_05_00041_96443_A.png,"위의 그림에서 $\\angle x=60^{\\circ}+45^{\\circ}=105^{\\circ}$ (엇각) \\[ \\begin{array}{l} \\text { 또, } \\angle x+60^{\\circ}+\\angle y=180^{\\circ} \\text { 이므로 } \\\\ 105^{\\circ}+60^{\\circ}+\\angle y=180^{\\circ} \\\\ \\therefore \\angle y=15^{\\circ} \\\\ \\therefore \\angle x-\\angle y=105^{\\circ}-15^{\\circ}=90^{\\circ} \\end{array} \\]",텍스트 없음,111.수학 과목 문제생성 데이터,validation
00041_96447,M1_2_05_00041_96447_A.png,"위의 그림에서 삼각형의 세 내각의 크기의 합은 $ 180^{\\circ} $ 이므로  나머지 한 각의 크기는 $ 180^{\\circ}-\\left(55^{\\circ}+65^{\\circ}\\right)=60^{\\circ} $ 따라서  $ \\angle x=60^{\\circ} $ (동위각), $ \\angle y=60^{\\circ} $ (동위각)이므로 $ \\angle x+\\angle y=60^{\\circ}+60^{\\circ}=120^{\\circ} $",④,111.수학 과목 문제생성 데이터,validation
00041_96453,M1_2_05_00041_96453_A.png,다음 그림에서 $ \\angle x-25^{\\circ}=\\angle y-22^{\\circ} $ \\[ \\therefore \\angle x-\\angle y=3^{\\circ} \\],①,111.수학 과목 문제생성 데이터,validation
00041_96455,M1_2_05_00041_96455_A.png,다음 그림에서 \\[ \\begin{array}{l} \\angle x=45^{\\circ}+\\angle y-30^{\\circ}=180^{\\circ} \\text { 이므로 } \\\\ \\angle x+\\angle y=180^{\\circ}+75^{\\circ}=255^{\\circ} \\end{array} \\],⑤,111.수학 과목 문제생성 데이터,validation
00041_96466,M1_2_05_00041_96466_A.png,다음 그림에서 $ 35^{\\circ}+\\angle x=98^{\\circ} $ 이므로 $ \\angle x=63^{\\circ} $,④,111.수학 과목 문제생성 데이터,validation
00041_96480,M1_2_05_00041_96480_A.png,"모서리 $ BC $ 와 평행한 모서리는 모서리 $ GH $ 의 1 개이므로 $ a=1 $ 또, 모서리 $ AB $ 와 만나는 모서리는 모서리 $ AE $, 모서리 $ BC $, 모서리 $ AF $, 모서리 $ BG $ 의 $4$ 개이므로 $ b=4 $ $ \\therefore a+b=1+4=5 $",③,111.수학 과목 문제생성 데이터,validation
00041_96485,M1_2_05_00041_96485_A.png,"직선 $ AB $ 와 한 점에서 만나는 직선은 $ \\overleftrightarrow{AD}, \\overleftrightarrow{BC}, \\overleftrightarrow{DC} $ 이다.","$ \\overleftrightarrow{AD}, \\overleftrightarrow{BC}, \\overleftrightarrow{DC} $",111.수학 과목 문제생성 데이터,validation
00041_96500,M1_2_05_00041_96500_A.png,⑤ 공간에서 두 평면은 평행하지도 않고 만나지도 않는 꼬인 위치가 존재하지 않는다.,⑤,111.수학 과목 문제생성 데이터,validation
00041_96507,M1_2_05_00041_96507_A.png,"주어진 전개도로 입체도형을 만들면 다음 그림과 같다. 따라서 면 $HEFG$와 만나는 면은 면 $IJH$, 면 $JCEH$, 면 $ABCJ$, 면 $CDE$이다.","면 $IJH$, 면 $JCEH$, 면 $ABCJ$, 면 $CDE$",111.수학 과목 문제생성 데이터,validation
00041_96529,M1_2_05_00041_96529_A.png,"$5$ 개의 점 $ A, B, C, D, E $ 로 만들 수 있는 직선은 $ \\overleftrightarrow{AB}, \\overleftrightarrow{AC}, \\overleftrightarrow{AD}, \\overleftrightarrow{AE}, \\overleftrightarrow{BC}, \\overleftrightarrow{BD}, \\overleftrightarrow{BE}, \\overleftrightarrow{CD}, \\overleftrightarrow{CE}, \\overleftrightarrow{DE} $ 의 $10$ 개이다. 따라서 반직선의 개수는 직선의 개수의 $2$ 배이므로 $ 10 \\times 2=20 $ (개)",④,111.수학 과목 문제생성 데이터,validation
00041_96531,M1_2_05_00041_96531_A.png,"서로 다른 두 점을 지나는 선분(직선)은 오직 하나이고, 반직선은 $2$개이다.",①,111.수학 과목 문제생성 데이터,validation
00041_96532,M1_2_05_00041_96532_A.png,"세 각의 크기의 합은 평각이므로$ \\begin{array}{l}50^{\\circ}+\\left(2 \\angle x+20^{\\circ}\\right)+\\left(3 \\angle x-40^{\\circ}\\right)=180^{\\circ} \\\\ 5 \\angle x+30^{\\circ}=180^{\\circ}, 5 \\angle x=150^{\\circ} \\\\ \\therefore \\angle x=30^{\\circ}\\end{array} $",①,111.수학 과목 문제생성 데이터,validation
00041_96556,M1_2_05_00041_96556_A.png,"$ \\angle a $ 와 $ \\angle e, \\angle f $ 와 $ \\angle j, \\angle a $ 와 $ \\angle l, \\angle d $ 와 $ \\angle h $ 는 동위각이다.",③,111.수학 과목 문제생성 데이터,validation
00041_96558,M1_2_05_00041_96558_A.png,"다음 그림과 같이 두 직선 $ l, m $ 에 평행한 두 직선 $ p, q $ 를 그으면 $ \\angle x=35^{\\circ}+105^{\\circ}=140^{\\circ} $",②,111.수학 과목 문제생성 데이터,validation
00041_96559,M1_2_05_00041_96559_A.png,"위의 그림과 같이 두 직선 $ l, m $ 에 평행한 직선 $ n $ 을 그으면 $ \\angle a=30^{\\circ}+28^{\\circ}=58^{\\circ}   \\triangle ABC $ 에서 $ \\angle x+58^{\\circ}+75^{\\circ}=180^{\\circ}   \\therefore \\angle x=47^{\\circ} $",①,111.수학 과목 문제생성 데이터,validation
00041_96581,M1_2_05_00041_96581_A.png,"가장 긴 변의 길이가 $x+3$이므로 $x+3<x+(x-2), x+3<2x-2\\thereforex>5$",$x>5$,111.수학 과목 문제생성 데이터,validation
00041_96610,M1_2_05_00041_96610_A.png,두 직선 $l$과 $m$은 점 $A$에서 만난다.,①,111.수학 과목 문제생성 데이터,validation
00041_96630,M1_2_05_00041_96630_A.png,"네 점 $ P, Q, R, S $ 중에서 두 점을 지나는 직선은 직선 $ l $ 의 $1$개이므로 $ a=1 $ 반직선은 $ \\overrightarrow{PQ}, \\overrightarrow{QP}, \\overrightarrow{QR}, \\overrightarrow{RQ}, \\overrightarrow{RS}, \\overrightarrow{SR} $ 의 $6$개이므로 $ b=6 $ 선분은 $ \\overline{PQ}, \\overline{PR}, \\overline{PS}, \\overline{QR}, \\overline{QS}, \\overline{RS} $ 의 $6$개이므로 $ c=6 $ $ \\therefore a+b-c=1+6-6=1 $",①,111.수학 과목 문제생성 데이터,validation
00041_96642,M1_2_05_00041_96642_A.png,"선분 $BC$의 길이는 $7cm$이고, 선분 $AC$의 길이는 $10cm$이다.","$7, 10$",111.수학 과목 문제생성 데이터,validation
